"finch_id","finch_cat_id","finch_cat_name","name","description","additionalproperties","features","brand_name"
tgt_us___87617433,"46287a6a",Baby Bedding,Little Planet by carter's Solid Crib Sheet - Blue,"This organic cotton standard crib sheet from Little Planet by Carter’s is soft and cozy for baby, and a safari-themed print adds a sweet touch to any nursery. Crafted in the purest organic fabrics and sustainable materials, Little Planet is a return to simplicity. Thoughtful essentials and timeless pieces to gift or to hold on to.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-1261\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 28 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Jersey\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Organic Cotton\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""Non-Woven Fabric\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""Global Organic Textile Standard Certified\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""5 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash, Tumble Dry\""}""}","{""Certified organic by the Global Organic Textile Standard (GOTS)"",""Gentle on baby's skin"",""100% organic cotton"",Imported,""Machine washable""}",Little Planet by carter's
tgt_us___79682843,"46287a6a",Baby Bedding,Flannel Baby Blankets Flamingos - Cloud Island™ Pink 4pk,"Whether taking them to the nearby park or visiting grandma’s house, snuggle your little one in cozy comfort with the Pink Flamingos Flannel Baby Blankets Pack from cloud island™. Featuring a cheerful mix of patterns in gentle pink hues — with pink flamingos, sweet hearts and classic stripes — these printed baby blankets instantly brighten your nursery decor. Soft, warm and comfortable on your baby's skin, these baby blankets are great during tummy time, bedtime or stroller rides.We made it better so you can feel better. To keep you safe from harmful substances, this product has been independently tested and certified against a list of over 350 harmful chemicals according to strict STANDARD 100 by OEKO-TEX® guidelines.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-8426\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""30 Inches (L), 30 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Flannel\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Style\"", \""value\"": \""Baby Blankets\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""4\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""80\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""STANDARD 100 by OEKO-TEX\""}"",""{\""name\"": \""OEKO-TEX Certification Number\"", \""value\"": \""11-44181\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""No Applicable Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""Pink baby blankets set includes 4 printed cotton blankets"",""Cheerful patterns and bright colors add a playful touch to their nursery"",""100% flannel cotton fabric keeps baby comfy and cozy in sleep"",""Great as stroller covers, burp cloths, blankets and more"",""STANDARD 100 by OEKO-TEX® certified""}",Cloud Island
tgt_us___83937251,c142a642,Burp Cloths,"Hudson Baby Infant Boy Rayon from Bamboo Bib, Burp Cloth and Washcloth 10Pk, Blue Lime, One Size","Hudson Baby coordinating bib, burp cloth and washcloth set is the perfect giftset for your little one. Our matching set makes it convenient for caretakers to get many essentials for their baby in a coordinating color pack. Our rayon from bamboo fabric is soft and gentle for the most comfortable feel on your baby's skin. Our bib and bath giftset features essentials in a convenient, affordable and coordinating set.","{""{\""name\"": \""Origin\"", \""value\"": \""imported\""}"",""{\""name\"": \""Number of Pieces\"", \""value\"": \""10\""}"",""{\""name\"": \""Piece 1 Dimensions\"", \""value\"": \""10 inches (L) x 10 inches (W)\""}"",""{\""name\"": \""Piece 2 Dimensions\"", \""value\"": \""10 inches (L) x 10 inches (W)\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""Newborn and Up\""}"",""{\""name\"": \""Material\"", \""value\"": \""Rayon\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Machine Wash\""}""}","{""Set includes three bibs, two burp cloths, and five washcloths"",""Made with 70% rayon, 30% cotton"",""Soft and gentle on baby's skin"",""Optimal for everyday use"",""Affordable, high quality value pack""}",Hudson Baby
tgt_us___87154175,"46287a6a",Baby Bedding,Disney Baby Mickey Mouse and Friends Security Blanket,"Comfort baby with the Disney Mickey Mouse Super Soft Security Baby Blanket! This super-soft blankie features a plush Mickey Mouse head attached to a 12"" x 12"" with fun colors of blue and white blanket with a fun allover pattern of Mickey Mouse and friends. The perfect size for little hands.","{""{\""name\"": \""Origin\"", \""value\"": \""Made in the USA or Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-3110\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""12 Inches (L), 12 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Plush\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Polyester\""}"",""{\""name\"": \""Style\"", \""value\"": \""Security Blankets\""}"",""{\""name\"": \""Sheet Features\"", \""value\"": \""Double Turned Hems\""}"",""{\""name\"": \""Theme\"", \""value\"": \""Favorite Character\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""Not Applicable\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash, Tumble Dry\""}""}","{""Adorable plush Mickey Mouse Security Baby Blanket!"",""Featured in shades of light blue, and white with tan and rose"",""Designed in a fun allover pattern with Mickey Mouse, Donald Duck, Goofy and Pluto"",""Measures 12\"" x 12\"" the perfect size for little hands to hold and snuggle!"",""Made of super soft plush fabrics"",""Machine wash separately in cold water""}",Disney
tgt_us___82746968,"46287a6a",Baby Bedding,Muslin Swaddle Blanket - Cloud Island™ Transportation - 3pk,"Wrap your little one in cuteness and comfort with the Muslin Swaddle Blankets from cloud island™. This three-pack of swaddle blankets includes square woven blankets — one in a solid blue hue, one with white stripes on a green background and the third one featuring multicolor illustrations of assorted transportation vehicles on a white backdrop — adds a touch of sweet style to their snuggle time. Made from 100% cotton, these muslin swaddle blankets feel soft against their skin and offer cozy comfort, and are machine washable to make cleaning and maintenance a breeze. Great for swaddling that leads to a snug sleep, these versatile blankets are also handy for being used as a stroller cover, burp cloth and more.cloud island™: Designed with love. Made without compromise.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-6015\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""47 Inches (L), 47 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Woven\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Style\"", \""value\"": \""Baby Blankets\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""3\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""180\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""MADE IN GREEN by OEKO-TEX\""}"",""{\""name\"": \""OEKO-TEX Institution\"", \""value\"": \""MADE IN GREEN\""}"",""{\""name\"": \""OEKO-TEX Certification Number\"", \""value\"": \""M1YLPBY18\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}""}","{""Muslin swaddle blankets are a must-have essential in baby's nursery"",""Includes 3 square blankets — 1 in a solid blue hue, 1 in green with white stripes and 1 with multicolor print of assorted transportation vehicles"",""100% cotton construction offers soft, breathable comfort"",""Great as receiving blankets, stroller covers, burp cloths, nursing covers and more"",""Made in Green by OEKO-TEX®""}",Cloud Island
tgt_us___84679696,"46287a6a",Baby Bedding,Muslin Swaddle Blanket Fauna - Pink/Green/Tan - 3pk - Cloud Island™,"Brighten up your little one's nursery decor with this 3-Pack of Muslin Swaddle Blankets from cloud island™. The pack includes three square swaddle blankets —one with multicolored stripes on a white background, one with a vibrant floral-and-fauna print on a cream-color backdrop and one with tiny mushroom prints over a dark green background. Made from 100% muslin cotton, these woven blankets feel soft against baby's skin and offer cozy comfort. Great for swaddling that leads to deep sleep, these versatile blankets can also be used as a comfy surface for changing, or as a burp cloth, a stroller cover and more.cloud island™: Designed with love. Made without compromise.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-6678\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""47 Inches (L), 47 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Woven\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Style\"", \""value\"": \""Swaddle Blankets\""}"",""{\""name\"": \""Theme\"", \""value\"": \""Art and Design\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""3\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""180\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""MADE IN GREEN by OEKO-TEX\""}"",""{\""name\"": \""OEKO-TEX Institution\"", \""value\"": \""MADE IN GREEN\""}"",""{\""name\"": \""TOG Rating\"", \""value\"": \""Untested or Unrated\""}"",""{\""name\"": \""OEKO-TEX Certification Number\"", \""value\"": \""M1YLPBY18\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash, Tumble Dry\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""No Applicable Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""3pk swaddle blankets"",""100% muslin cotton"",""Includes 1 striped, 1 mushroom-print and 1 fauna-pattern blanket"",""Great to use as burp cloth, stroller cover, nursing cover and more""}",Cloud Island
tgt_us___82250766,c142a642,Burp Cloths,"Hudson Baby Infant Girl Cotton Flannel Burp Cloths 4pk, Rose, One Size","Hudson Baby flannel burp cloths feature multiple layers of fabric to help clean up the messes and spills that you are bound to encounter with your new baby. Our burp cloths are soft and gentle when used on baby's skin and help protect parent's clothes from drool and spills while feeding, burping, and snuggling baby. Our burp cloths will come in handy everyday, whether you are hanging out at home, traveling, or leaving your little one at daycare. Hudson Baby Infant Girl Cotton Flannel Burp Cloths 4pk, Peacock Feather, One Size is a great baby essentials set for your little one.","{""{\""name\"": \""Origin\"", \""value\"": \""imported\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""10 inches (L), 1 inches (W)\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""0-12 Months\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""4\""}"",""{\""name\"": \""Material\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Machine Wash\""}""}","{""Set includes coordinating burp cloths. Measures 14x20 inches."",""Made with 100% cotton"",""Multi-layered fabric absorbs drools and spills and gentle on baby's skin"",""Optimal for everyday use"",""Affordable, high quality value pack""}",Hudson Baby
tgt_us___82734225,c142a642,Burp Cloths,"Hudson Baby Infant Girl Rayon from Bamboo Terry Bibs, Tropical, One Size","Hudson Baby rayon drooler bibs are a great set of value bibs that absorb your baby's drools and spills. Our bibs feature fun colors of everyday essential bibs that are soft, large and absorbent. Protect his or her adorable outfits from mishaps with our bibs. Hudson Baby Infant Girl Rayon from Bamboo Terry Bibs, Tropical is a great baby essentials set for your little one.","{""{\""name\"": \""Origin\"", \""value\"": \""imported\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""10 inches (L), 1 inches (W)\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""Newborn and Up\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""10\""}"",""{\""name\"": \""Material\"", \""value\"": \""Rayon\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Machine Wash\""}""}","{""Set includes coordinating rayon bibs."",""Made with rayon and polyester."",""Multi-layered, gentle fabric absorbs drools and spills."",""Optimal for everyday use."",""Affordable, high quality value pack.""}",Hudson Baby
tgt_us___82287746,f6c33561,Bibs,"Hudson Baby Infant Boy Cotton Bibs 5pk, Aviation, One Size","Hudson Baby interlock cotton drooler bibs are fashionable baby bibs made with two layers of soft, gentle cotton. Our bibs feature cute prints and embroideries and are great fashion bibs over baby's clothes to keep their outfits clean. Our bibs are great for drooling, feeding and more. Hudson Baby Infant Boy Cotton Bibs 5pk, Lion is a great baby essentials set for your little one.","{""{\""name\"": \""Origin\"", \""value\"": \""imported\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""10 inches (L), 2 inches (W)\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""Newborn and Up\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""5\""}"",""{\""name\"": \""Material\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Machine Wash\""}""}","{""Set includes coordinating drooler bibs."",""Made with 100% cotton"",""Multi-layered fabric absorbs drools and spills and gentle on baby's skin"",""Optimal for everyday use"",""Affordable, high quality value pack""}",Hudson Baby
tgt_us___46794019,"46287a6a",Baby Bedding,Burt's Bees Baby® Organic Fitted Crib Sheet - Bee Essentials - Stripe,All of Burt’s Bees Baby crib bedding is made with GOTS certified 100% organic cotton and safe for babies sensitive skin. This jersey knit breathable fabric provides ultimate comfort. These full-fitted 28” x 52” crib sheet fit standard crib and toddler mattresses. Burt’s Bees Baby uses a ring-spun cotton and an extra combing process to guarantee organic cotton fibers are super soft wash after wash for a restful night's sleep.,"{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 28 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Jersey\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Organic Cotton\""}"",""{\""name\"": \""Sheet Features\"", \""value\"": \""All Around Elastic on Fitted Sheet\""}"",""{\""name\"": \""Protective Qualities\"", \""value\"": \""Anti-Pill\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""140\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""6 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""No Applicable Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}"",""{\""name\"": \""Color\"", \""value\"": \""Heather Gray\""}""}","{""100% Organic cotton"",""jersey knit"",""28” x 52”"",""Fits standard crib & toddler mattresses"",""1 Fitted sheet per package""}",Burt's Bees Baby
tgt_us___82076432,"97c6690f",Changing Pads & Covers,The Peanutshell Changing Pad Covers - Pink Roses/Floral 2pk,"It's Sunday in the park every day with the Pink Roses/Pink Ditsy Floral 2pk Changing Pad Cover set from The Peanutshell. Set in shades of pink, Gray, and white, these two sheets will surround your little girl with softness. The first sheet is a sophisticated watercolor print, while the second is a sweet all-over ditsy print. Microfiber fabric is touchably soft and the easiest of care; pack of two allows for quick changes. Perfect for any little girl's room!","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-6281\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""5 Inches (L), 16 Inches (W)\""}"",""{\""name\"": \""Weight\"", \""value\"": \"".31 Pounds\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""0-24 Months\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""2\""}"",""{\""name\"": \""Material\"", \""value\"": \""Polyester\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Machine Dry, Wash With Like Colors\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""No Applicable Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""Includes two changing pad covers sized for a standard sized changing pad, with pockets fitting up to 5\"" deep"",""Elastic bottom band can keep the changing pad covers in place, and buttonhole at center allows for use of changing pad's straps so baby is always comfortable and secure"",""Fabric Content: 100% Polyester"",""Wash cold with like colors""}",The Peanutshell
tgt_us___80040765,"5f317679",Baby Towels,Dr. Brown's Gripebelt Colic Treatment,"Get a good grip on colic relief! Dr. Brown’s™ Gripebelt™ helps naturally soothe upset stomachs in babies and kids.The doctor designed Gripebelt uses a heated clay pack inside a safe swaddling belt that soothes pain associated with colic and gas. Simply warm the clay pack in the microwave, secure the adjustable band to gently compress baby’s belly, and engage baby in play.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""0-3 Years\""}"",""{\""name\"": \""Health Facts\"", \""value\"": \""BPA-Free\""}"",""{\""name\"": \""Product Warning\"", \""value\"": \""Use with adult supervision\""}"",""{\""name\"": \""Product Form\"", \""value\"": \""Cloth\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Color\"", \""value\"": \""Pink\""}""}","{""Super soft material of the belt is cozy on baby’s belly"",""Attached keys offer baby another distraction"",""Included clay pack can also be frozen to treat aches and pains"",""Available in pink and teal. 0m+. Handwash only.""}",Dr. Brown's
tgt_us___83944718,"5f317679",Baby Towels,Noodle & Boo Newborn and Baby Extra Gentle Shampoo - Fragrance Free - 16 fl oz,"Eczema Care Extra Gentle Shampoo provides high-moisture, low-suds formula with mild surfactants (bubbling agents). Gently cleans hair and hydrates the delicate skin on the scalp. Provitamin B and vitamin E keep hair healthy and shiny. Mild enough for daily use; can be used on newborns and babies with eczema-prone and sensitive skin.","{""{\""name\"": \""Origin\"", \""value\"": \""Made in the USA\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""007-08-1574\""}"",""{\""name\"": \""Scent\"", \""value\"": \""Unscented\""}"",""{\""name\"": \""Hair Type\"", \""value\"": \""All Hair Types\""}"",""{\""name\"": \""Health Facts\"", \""value\"": \""Dye-Free, Paraben-Free, No Fragrance Added, Phthalate-Free, Vegan, Sulfate-Free\""}"",""{\""name\"": \""Product Warning\"", \""value\"": \""Use with adult supervision\""}"",""{\""name\"": \""Product Form\"", \""value\"": \""Liquid\""}"",""{\""name\"": \""Sustainability Claims\"", \""value\"": \""Cruelty-Free, Plant-Based, Recyclable, Biodegradable, Not Tested on Animals\""}"",""{\""name\"": \""Recommended Use\"", \""value\"": \""Daily\""}"",""{\""name\"": \""Beauty Purpose\"", \""value\"": \""Soothing, Basic Cleansing, Moisturizing\""}"",""{\""name\"": \""Net weight\"", \""value\"": \""16 fl oz (US)\""}"",""{\""name\"": \""Features\"", \""value\"": \""Dermatologist Tested, Hypoallergenic\""}""}","{""Awarded the Seal of Acceptance by the National Eczema Association"",""Gently cleans hair and hydrates the delicate skin on the scalp."",""Fragrance-free and Tearless"",""Mild enough for daily use"",""Can be used on newborns and babies with eczema-prone and sensitive skin"",""Good for Dry and Sensitve Skin""}",Noodle & Boo
tgt_us___79508256,"46287a6a",Baby Bedding,Honest Baby Organic Cotton Fitted Crib Sheet,"Sweet dreams are made of these comfy, cozy, super-soft fitted crib sheets. Made from 100% organic cotton, they’re designed to fit both standard crib and toddler mattresses. Available in both solids colors and in coordinating adorable prints, with extra-stretchy premium elastic all-around for a snug, stay-put fit. Premium quality fabric maintains its shape and looks as good as new after every wash. Your babe will spend their first few months snoozing, so make sure they're safe and comfy.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""52 Inches (L), 28 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Jersey\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""100% Organic Cotton\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""Non-Woven Fabric\""}"",""{\""name\"": \""Fits Maximum Mattress Depth\"", \""value\"": \""6 Inches\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash & Tumble Dry\""}"",""{\""name\"": \""Color\"", \""value\"": \""Bright White\""}""}","{""100% certified organic cotton"",""Fits standard crib mattress"",""28\"" x 52\"""",""Elastic all-around"",""Stay put corners"",""Machine washable"",Imported}",Honest Baby
tgt_us___84895347,"46287a6a",Baby Bedding,little muffincakes Lovey Baby Blanket - Ashton,"Our adorable character lovey can help comfort and calm your baby. Easy to take on the go, this can also become a keepsake that your dear one will cherish for years to come. Our character loveys are made of super soft plush material and are perfect companions for your little one. Over time this can become a part of baby's routine; your baby boy will quickly fall in love with this lovey.","{""{\""name\"": \""Origin\"", \""value\"": \""Imported\""}"",""{\""name\"": \""Item Number (DPCI)\"", \""value\"": \""030-02-4613\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""13.5 Inches (L), 13.5 Inches (W)\""}"",""{\""name\"": \""Fabric Name\"", \""value\"": \""Fleece\""}"",""{\""name\"": \""Style\"", \""value\"": \""Security Blankets\""}"",""{\""name\"": \""Textile Material\"", \""value\"": \""48% Polyester, 52% Cotton\""}"",""{\""name\"": \""Theme\"", \""value\"": \""Favorite Character\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""1\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""Not Applicable\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""Meets ASTM Standards\""}"",""{\""name\"": \""Care and Cleaning\"", \""value\"": \""Machine Wash, Drying Instructions Not Provided\""}"",""{\""name\"": \""Warranty\"", \""value\"": \""1 Year Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869\""}""}","{""Helps soothe and comfort your little one"",""Our character lovey is a great baby shower gift idea that provides companionship and helps reduce baby's stress. It's a toy and security blanket in one! Lovey dimensions: 13.5 inches x 13.5 inches x 3 inches"",""Made of super soft fleece and cotton; machine washable"",""Your baby boy will quickly fall in love with this lovey. It's perfect for soothing baby during stroller rides, car rides, playtime, baby bedtime and more""}",little muffincakes
tgt_us___82287704,f6c33561,Bibs,"Hudson Baby Infant Girl Cotton Bibs 5pk, Heart, One Size","Hudson Baby interlock cotton drooler bibs are fashionable baby bibs made with two layers of soft, gentle cotton. Our bibs feature cute prints and embroideries and are great fashion bibs over baby's clothes to keep their outfits clean. Our bibs are great for drooling, feeding and more. Hudson Baby Infant Girl Cotton Bibs 5pk, Elephant is a great baby essentials set for your little one.","{""{\""name\"": \""Origin\"", \""value\"": \""imported\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""10 inches (L), 2 inches (W)\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""Newborn and Up\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""5\""}"",""{\""name\"": \""Material\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Machine Wash\""}""}","{""Set includes coordinating drooler bibs."",""Made with 100% cotton"",""Multi-layered fabric absorbs drools and spills and gentle on baby's skin"",""Optimal for everyday use"",""Affordable, high quality value pack""}",Hudson Baby
tgt_us___84842043,f6c33561,Bibs,"Hudson Baby Unisex Baby Cotton Bib and Headband or Caps Set, Little Turkey, One Size","Hudson Baby bib and headband set are an adorable accessory set for fashionable matching bibs and headbands and a great baby shower gift. Each set features matching bibs and headbands with coordinating fun, stylish prints. Our accessory set is a great baby shower gift. Hudson Baby offers the widest assortment in Christmas apparel, Christmas outfits and sweaters, Christmas pajamas, Christmas blankets and throw blankets, and Christmas socks. Our vast product assortment for babies, toddlers and kids make for great stocking stuffers for the whole family.","{""{\""name\"": \""Origin\"", \""value\"": \""imported\""}"",""{\""name\"": \""Dimensions (Overall)\"", \""value\"": \""7.5 inches (L), 6 inches (W)\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""Newborn and Up\""}"",""{\""name\"": \""Package Quantity\"", \""value\"": \""5\""}"",""{\""name\"": \""Material\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Machine Wash\""}""}","{""Set includes coordinating bibs and headbands."",""Bib made with 100% cotton and headbands made with cotton spandex"",""Bib made with multi-layered, gentle fabric to absorb drools and spills; headbands are comfortable, cozy and will keep her looking stylish and beautiful"",""Optimal for everyday use"",""Affordable, high quality value pack""}",Hudson Baby
tgt_us___88691022,c142a642,Burp Cloths,"Bacati - Love/Hearts Muslin 4 pc set of Bibs & Burp Cloths Set, Black","Tired of those pesky food spills? Bacati is here for you with this 4 pack of Muslin Bibs and Burp Cloths. Designed with functionality and style in mind, the bibs have a snap closure making for a versatile piece of your baby arsenal. The bibs measure 14 x 10 inches, making them suitable for newborns and toddlers alike! The super soft and absorbent muslin fabric is perfect for taking care of spills at home, at grandmas, and anywhere else you can think of. The burp cloths are generously sized, being 20 x 10 inches. A diaper bag essential, the burp cloth is versatile enough to be used as a wipe cloth, lap pad, or even on the changing table. Being machine washable, they are also super easy to take care of. This variety pack is sure to make an amazing addition to your baby care arsenal!","{""{\""name\"": \""Origin\"", \""value\"": \""imported\""}"",""{\""name\"": \""Number of Pieces\"", \""value\"": \""4\""}"",""{\""name\"": \""Piece 1 Dimensions\"", \""value\"": \""14 inches (L) x 10 inches (W)\""}"",""{\""name\"": \""Piece 2 Dimensions\"", \""value\"": \""20 inches (L) x 10 inches (W)\""}"",""{\""name\"": \""Suggested Age\"", \""value\"": \""0-36 Months\""}"",""{\""name\"": \""Features\"", \""value\"": \""Self-Adhesive Fastener\""}"",""{\""name\"": \""Industry or Government Certifications\"", \""value\"": \""Meets CPSC Standards\""}"",""{\""name\"": \""Material\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Care & Cleaning\"", \""value\"": \""Machine Wash\""}""}","{""4 pack: 2 burp cloths (20 x 10 inches), 2 bibs (14 x 10 inches)"",""Machine washable makes for easy care and they get softer with every wash"",""100% muslin means they are super soft and absorbent"",""XLarge size of the burp cloths makes them super useful for cleaning up spills and messes"",""Bibs have a safe and secure snap closure""}",Bacati
